142,"Poliolefina Transparente, respaldo pet TC",GC01,77381,AVERY,Global Co-Ex Clear TC / S692N / Pet30,"2,5",Acrílico,"1,2","4,3",TOP COATED,1.524 x 1524,"EXACT 
MASTER",EXACT 1500 ML,Indirecto o incidental,APR para polietileno ,,72 Hrs.," $ 0,944 ", USD ," $ 0,9080 ",USD,POLIOLEFINA TRANS,,,,,,4%,,, GC1 ,,,,
143,"Poliolefina Blanca, respaldo pet",GC02,77382,AVERY,Global Co-Ex White TC / S692N / Pet30,"2,5",Acrílico,"1,2","4,3",TOP COATED,1.524 x 1524,"EXACT 
MASTER",EXACT 1500 ML,Indirecto o incidental,APR para polietileno ,,72 Hrs.," $ 0,913 ", USD ," $ 0,8780 ",USD,POLIOLEFINA BCA,,,,,,4%,,, GC1 ,,,,
144,"Poliolefina Transparente, respaldo pet NTC
SOLO SE FABRICA EN MAQUINA NILPETER",GC04,77178,AVERY,Global Co-Ex Clear NTC / S692N / Pet30,"2,5",Acrílico,"1,18","4,48",CORONA,1.524 x 762,MASTER,SOLO P/MAQ NILPETER,Indirecto o incidental,APR para polietileno ,,24 Hrs.," $ 0,869 ", USD ," $ 0,8200 ",USD,POLIOLEFINA TRANS,,,,,,6%,,, GC1 ,,,,
145,"Poliolefina metalizada, respaldo pet",GC05,77342,AVERY,Metallized Crystal FasClear / S692N / 1.2 Mil Polyester,"2,5",Acrílico,"1,18","4,58",TOP COATED,1.524 x 3048,MASTER,,Indirecto o incidental,,,8 Semanas," $ 1,590 ", USD ," $ 1,5000 ",USD,POLIOLEFINA METAL,,,,,,6%,,, GC1 ,,,,
146,"Poliolefina blanca, respado pet",GC06,77980,AVERY,3 Mil White MDO / S692N / 1.2 Mil Polyester,3,Acrílico,"1,18","4,98",CORONA,1.524 x 1524,MASTER,STOCK DEDICADO,Indirecto o incidental,APR para polietileno ,,24 Hrs.," $ 0,890 ", USD ," $ 0,8400 ",USD,POLIOLEFINA BCA,,,,,,6%,,, GC1 ,,,,
147,"Poliolefina Blanca, respaldo pet NTC SOLO SE FABRICA EN MAQUINA NILPETER",GC07,77179,AVERY,2.5 MIL GLOBAL CO-EX WHITE NTC / S692N / 1.2 MIL POLYESTER,"2,5",Acrílico,"1,16","4,46",N/A,1.524 x 762,"EXACT USA 
MASTER","EXACT USA 3000 ML 
SOLO P/MAQ NILPETER",Indirecto o incidental,APR para polietileno ,,24 Hrs.," $ 0,790 ", USD ," $ 0,7523 ",USD,POLIOLEFINA BCA,,,,,,5%,,, GC1 ,,,,
148,Polipropileno flexible,GC08,SY110H,RAFLATAC,RAFLEX PLUS WHITE TC 50 / RP37 / PET30,2,Acrílico,"1,18","3,07",N/A,2 x 1500,"EXACT
MASTER",EXACT 3048 ML,No Especificado,,APROBADO,48 Hrs.," $ 0,844 ", USD ," $ 0,8120 ",USD,POLIPRO FLEXIBLE,,,,,,,,,,,,,
149,Foil plata p/ estampado en calor en papeles texturizados,HS05,ALUFIN MTC,KURZ,Foil Alufin MTC para hot stamping,"0,5",N/A,N/A,"0,5",N/A,0.61 x 1525,MASTER,,No aplica,,,"1 Semanas c/stock 
6-8 Semanas s/stock"," $ 0,523 ", USD ," $ 0,4839 ",USD,FOIL ESTAMPADO PLATA,,,,,,7%,,, NO APLICA ,,,,
150,Foil oro p/ estampado en calor en papeles lisos ,HS09,LX-MTS-220,KURZ,Foil Luxor MTS 220 Hot Stamping,"0,5",N/A,N/A,"0,5",N/A,0.61 x 1525,MASTER,,No aplica,,,1 Semana," $ 0,522 ", USD ," $ 0,4832 ",USD,FOIL ESTAMPADO ORO,,,,,,7%,,, NO APLICA ,,,,
151,Foil oro p/ estampado en calor en papeles texturizados,HS10,LX-MTC-220,KURZ,Foil Luxor MTC 220 Oro Hot Stamping,"0,5",N/A,N/A,"0,5",N/A,0.61 x 1525,MASTER,,No aplica,,,1 Semana," $ 0,523 ", USD ," $ 0,4839 ",USD,FOIL ESTAMPADO ORO,,,,,,7%,,, NO APLICA ,,,,
152,Foil plata satinado p/ estampado en calor en papeles lisos ,HS11,AL-STGL-MTS,KURZ,Foil Alufin Satin Gloss MTS Hot Stamping,"0,5",N/A,N/A,"0,5",N/A,0.61 x 1525,MASTER,,No aplica,,,1 Semana," $ 0,747 ", USD ," $ 0,6919 ",USD,FOIL ESTAMPADO PLATA,,,,,,7%,,,,,,,
153,Polimida (kapton),KP04,,,"FLX062313 (FLEXCON), FLX050678 (FLEXCON)",,,,,,,"MASTER 
CINTAS PRE-CORTADAS",,No Especificado,,,," $ 23,585 ", USD ,,,POLIMIDA KAPTON,,,,,,100%,,,NO ESPECIFICADO,,,,
154,Polimida (kapton),KP05,FLX062313,FLEXCON,THERMLfilm HT 9000 2 MIL WHITE PRINTABLE POLYIMIDE/ HI-PERF ADH/ 50 WHITE GLASS LINER,"2,6",Solvente Acrílico,"2,7","6,75",TOP COATED,1.524 X 508,"MASTER 
CINTAS PRE-CORTADAS","0.0825 X 500M   
0.1397 X 500M

0.0920 X 500M",No Especificado,,,"4 Semanas

6 a 8 Semanas"," $ 23,585 ", USD ," $ 21,8376 ",USD,POLIMIDA KAPTON,,,,,,7%,,,NO ESPECIFICADO,,,,
155,Polimida (kapton),KP06,FLX050678,FLEXCON,"THERMLfilm HT PI2W50G 2 MIL WHITE PRINTABLE POLYIMIDE FILM, HI-PERF PERM ADH, 50 WHITE GLASSINE LNR","2,6",Solvente Acrílico,"2,7","6,7",TOP COATED,1.524 x 508,"MASTER 
CINTAS PRE-CORTADAS","0.0825 X 500M   
0.1397 X 500M

0.0920 X 500M",No Especificado,,,"4 Semanas

6 a 8 Semanas"," $ 23,585 ", USD ," $ 21,8376 ",USD,POLIMIDA KAPTON,,,,,,7%,,,NO ESPECIFICADO,,,,
156,Polipropileno brillante para laminar genérico,LA01,,,"Polipropileno brillante para laminar L105 (OVER), 410 (MILLENIUM)",,,,,,,EXACT,,Verificar por clave,,,," $ 0,120 ",USD,,,LAMINADO,,,,,,100%,," PRECIO $1.97 MXP/M2, PRECIO CON DÓLAR A $18.50 ",GENERICO,,,,
157,Polipropileno mate para laminar genérico,LA02,,,"Polipropileno mate para laminar (CAL20MATE, M100, M150)",,,,,,,EXACT,,Verificar por clave,,,," $ 0,150 ",USD,,,LAMINADO MATE,,,,,,100%,,,GENERICO,,,,
158,Polipropileno imprimible para laminar,LA03,,,Polipropileno imprimible para laminar (L130),,,,,,,MASTER,,Verificar por clave,,,," $ 0,209 ",,,,LAMINADO IMPRIMIBLE ,,,,,,100%,,,GENERICO,,,,
159,Cintilla Canela para etiqueta ripstrip,LA04,T1016,OVERLAMINATED,Cinta Canela de Polipropileno T-1016,1,Acrílico,N/A,"1,6",,13.5 mm x 1524 m,,,No Especificado,,,3 Semanas," $ 0,347 ", USD ," $ 6,430 ",M.N.,CINTILLA CANELA,,,,,,-1752%,,, NO ESPECIFICADO ,,,,
160,Polipropileno brillante para laminar 1.05Mil,LA05,L105,OVERLAMINATED,Polipropileno brillante para laminar,"0,7",Acrílico,N/A,"0,95",,Ancho requerido,EXACT,"EXACT 1524, 3048 Y 4500 ML",Indirecto o incidental,,,24 Hrs.," $ 0,120 ", USD ," $ 2,300 ",M.N.,LAMINADO,,,,,,-1823%,,,PP3,,,,
161,Polipropileno brillante para laminar 1.3Mil,LA10,L130,OVERLAMINATED,Polipropileno brillante para laminar (L130),1,Acrílico,N/A,1,,Ancho requerido,EXACT,EXACT 1524 ML,Indirecto o incidental,,,24 Hrs.," $ 0,209 ", USD ," $ 4,015 ",M.N.,LAMINADO IMP / 130,,,,,,-1823%,,,PP3,,,,
162,Laminado UV Brillante 20 micras (Rendimiento 0.01813),LA11,CAL20NATU,OVERLAMINATED,Polipropileno brillante sin adhesivo para laminar 20micras (18.13 g/m2),"0,78",N/A,N/A,"0,78",,Ancho requerido,EXACT,EXACT 1524 y 3048 ML,Directo,,,72 Hrs.," $ 0,096 ", USD ," $ 1,048 ",M.N.,LAMINADO UV,"18,13",g/m2,"57,8",mxp,"1,047914",-986%,," Precio $87.33 USD /kg + 0.05 POR ADHESIVO UV  Rev.86 Marzo-2021
 ",PP0,,,,
163,Polipropileno brillante para laminar imprimible por transferencia térmica,LA12,,," 095T (OVER), 410T (MILLENIUM)",,,,,,,EXACT,,Verificar por clave,,,," $ 0,132 ",,,,LAMINADO IMPRIMIBLE ,,,,,,100%,,,GENERICO,,,,
164,Polipropileno brillante para laminar imprimible por transferencia térmica,LA13,095T,OVERLAMINATED,Laminación Imprimible por transferencia térmica,"0,7",Acrílico,N/A,"0,95",,Ancho requerido x 3000m,EXACT,,Directo,,,24 Hrs.," $ 0,132 ", USD ," $ 2,530 ",M.N.,LAMINADO IMP /095T,,,,,,-1823%,,,PP3,,,,
165,Polipropileno mate para laminar,LA14,M100,OVERLAMINATED,Polipropileno mate para laminar,"0,7",Acrílico,N/A,"0,95",,Ancho requerido,EXACT,EXACT 1524 ML,Indirecto o incidental,,,24 Hrs.," $ 0,249 ", USD ," $ 4,780 ",M.N.,LAMINADO MATE,,,,,,-1823%,,,PP3,,,,
166,Polipropileno mate para laminar (1206),LA15,M150,OVERLAMINATED,Polipropileno mate para laminar,1,Acrílico,N/A,"1,4",,Ancho requerido,EXACT,EXACT 1524 ML,Indirecto o incidental,,,24 Hrs.," $ 0,335 ", USD ," $ 6,440 ",M.N.,LAMINADO MATE,,,,,,-1823%,,,PP3,,,,
167,Polipropileno UV mate 20 micras (Rendimiento 0.01813),LA16,CAL20MATE,OVERLAMINATED,Polipropileno mate sin adhesivo para laminar 20micras  (18.13 g/m2),"0,78",N/A,N/A,"0,78",,Ancho requerido,EXACT,EXACT 1524 Y 3048 ML,Directo,,,72 Hrs.," $ 0,150 ", USD ," $ 0,096 ",USD,LAMINADO UV MATE,"18,13",g/m2,"5,3",usd,"0,096089",36%,, PRECIO EN KG $5.12 USD/KG +.05 USD DE ADHESIVO ,PP0,,,,
168,Laminado UV brillante 35 micras (Rendimiento 0.03172),LA17,CAL35NATU,OVERLAMINATED,Polipropileno brillante sin adhesivo para laminar 35micras  (31.72 g/m2),"1,378",N/A,N/A,"1,378",,Ancho requerido,EXACT,EXACT 3000 ML,Indirecto o incidental,,,72 Hrs.," $ 0,152 ", USD ," $ 1,957 ",M.N.,LAMINADO UV / 35M,"31,72",g/m2,"61,7",mxp,"1,957124",-1190%,, PRECIO $87.33 MXP/kg +0.05 usd /m2 de ADHESIVO MAR-2021 REV 86 ,PP0,,,,
169,Polipropileno brillante para laminar imprimible por transferencia térmica,LA18,410T,MILLENIUM,Pelicula transparente de polipropileno imprimible,1,Acrílico,N/A,"1,3",,Checar existencias,EXACT,,Directo,,,1 Semana," $ 0,208 ", USD ," $ 0,200 ",USD,LAMINADO IMPRIMIBLE ,,,,,,4%,,,PP3,,,,
170,Laminado de poliester sin respaldo,LA19,P150,OVERLAMINATED,Laminación poliester transparente de proposito general,"0,92",Acrílico,N/A,"1,3",,Ancho requerido,EXACT,EXACT 1524 ML,Indirecto o incidental,,,24 Hrs.," $ 1,319 ", USD ," $ 25,370 ",M.N.,LAMINADO DE POLIESTER,,,,,,-1823%,,,PET2,,,,
171,Polipropileno brillante para laminar,LA20,410,MILLENIUM,Pelicula transparente de polipropileno,"0,75",Acrílico,N/A,"1,05",,Ancho requerido,EXACT,EXACT 3000 ML,Indirecto o incidental,,,1 Semana," $ 0,125 ", USD ," $ 0,120 ",USD,LAMINADO,,,,,,4%,,,PP3,,,,
172,Papel para laser y tt,LC02,ED11S,RAFLATAC,50# Data / RP51 / 3.2Mil White Kraft,4,Acrílico,"3,2","7,6",N/A,2 x 1000,"EXACT 
MASTER",EXACT 1524 Y 3048 ML,Indirecto o incidental,,,48 Hrs.," $ 0,591 ", USD ," $ 0,568 ",USD,PAPEL LASER,,,,,,4%,,,PA1,,,,
173,Metalizado Plata Genérico,MT01,,,"J170SV (AVERY) MS9007 (MACTAC), 8455P (FEDRIGONI)",,,,,,,,,Verificar por clave,,,," $ 0,923 ", USD ,,,PAPEL METALIZADO,,,,,,100%,,,GENERICO,,,,
174,Metalizado Plata D170,MT02,J170SV,AVERY,Metalizado Plata 83g FSC / S2005 / 40#BG,"2,6",Hule,2,"5,2",N/A,1.32 x 1500,"EXACT 
MASTER",EXACT 1500 Y 3000 ML,Indirecto o incidental,FSC,RECHAZADO,24 Hrs.," $ 0,923 ", USD ," $ 0,8873 ",USD,PAPEL METALIZADO,,,,,,4%,,,PA2,,,,
175,Metalizado Plata,MT03,PL70A,RAFLATAC,Silvervac / RP51 / 40# white kraft,"2,6",Acrílico,"2,4","5,5",N/A,1 x 762,"EXACT 
MASTER",EXACT 1524 ML,Indirecto o incidental,,RECHAZADO,24 Hrs.," $ 1,127 ", USD ," $ 1,084 ",USD,PAPEL METALIZADO,,,,,,4%,,,PA1,,,,
176,Metalizado Plata con respaldo Pet,MT07,53381M,AVERY,Metalizado Bright Silver FSC /AT20/1.2 Mil PET,"2,6",Acrílico,"1,2","4,4",TOP COATED,1.524 x 1524,"EXACT 
MASTER",EXACT 3000 ML,Indirecto o incidental,FSC,,72 Hrs.," $ 0,999 ", USD ," $ 0,9606 ",USD,PAPEL METALIZADO,,,,,,4%,,,PA3,,,,
177,Metalizado Plata ,MT08,MS9007,MACtac,Bright Silver Metalized Paper / 710VHP / 40#SCK (SMP9002),"2,8",Hule,"2,4","5,9",N/A,1.98 X 1524,"EXACT 
MASTER",EXACT 1524 ML,Indirecto o incidental,,,24 Hrs.," $ 1,040 ", USD ," $ 0,9900 ",USD,PAPEL METALIZADO,,,,,,5%,,,PA2,,,,
178,Metalizado Plata,MT09,8455P,FEDRIGONI,METALVAC 84 GRS SILVER /RP3000 /WG62,"2,4",Hule,"2,2","5,4",N/A,2 x 1500,MASTER,,Directo,,RECHAZADO,48 Hrs.," $ 1,038 ", USD ," $ 0,9790 ",USD,PAPEL METALIZADO,,,,,,6%,,,PA2,,,,
179,Metalizado Plata,MT10,56MSW72040SC,GREEN BAY,SIL MET PAPER WS / 720 ALL TEMP ADHESIVE / 40 SC LINER,"2,8",Acrílico,"2,4","5,8",N/A,1.524 X 1524,MASTER,,Indirecto o incidental,,APROBADO,48 Hrs.," $ 1,423 ", USD ," $ 1,3420 ",USD,PAPEL METALIZADO,,,,,,6%,,,PA1,RECOMENDADO,,,
180,Metalizado Plata,MT11,J170SV,AVERY,Metalizado Plata 83g FSC / S2005 / 40#BG,"2,6",Hule,2,"5,2",N/A,1.32 x 1500,"EXACT 
MASTER",EXACT 1500 Y 3000 ML,Indirecto o incidental,FSC,RECHAZADO,24 Hrs.," $ 0,923 ", USD ," $ 0,8873 ",USD,PAPEL METALIZADO,,,,,,,,,,,,,
181,Metalizado Plata con respaldo Pet,MT12,PL185Z,RAFLATAC,Silvervac-FSC / RP48AT / 1.2 mil PET PCR 50,"2,6",Acrílico,"1,2","4,7",N/A,2 x 1500,"EXACT
MASTER
CINTAS","EXACT 3000 ML
33 X 1524",Indirecto o incidental,"FSC SUPERFICIAL
PCR LINER",RECOMENDADO POR PROVEEDOR,48 Hrs.," $ 0,967 ", USD ," $ 0,9300 ",USD,METALIZADO,,,,,,,,,,,,,
182,Papel natural kraft,NL02,G60GM75840SC,GREEN BAY,66# Natural Kraft / 758M Permanent Adhesive / 40SC Liner,5,Acrilico,"2,4","8,2",N/A,1.524 x 1524,MASTER,,No Especificado,,,6 Semanas," $ 1,166 ", USD ," $ 1,1000 ",USD,NATURAL KRAFT,,,,,,,,,,,,,
183,Papel natural kraft,NL03,B5558,AVERY,Natural Label TMFSCr / SOX3 / 40#SCK,"5,5",Acrílico,"2,36","8,66",N/A,1.981 x 3048,MASTER,,No Especificado,,,9 Semanas," $ 0,948 ", USD ," $ 0,8946 ",USD,NATURAL KRAFT,,,,,,,,,,,,,
184,Papel natural kraft,NL04,SP449X,RAFLATAC,Dark Brown Kraft / RH25 / 40# White Kraft-FSC,"5,5",Hule,"2,4","8,7",N/A,0.995 x 1524,"EXACT USA
MASTER",EXACT 1524 ML,Indirecto o incidental,,,6 semanas," $ 1,039 ", USD ," $ 0,9800 ",USD,NATURAL KRAFT,,,,,,,,,,,,,
185,Nylon con adhesivo,NY01,NT608A,KUMATRADE,Nylon adhesivo blanco NT608A,,Acrílico,,,RESINA D POLIMIDA,.660 x 750,MASTER,,No aplica,,,1 semana," $ 2,326 ", USD ," $ 2,194 ",USD,NYLON CON ADHESIVO,,,,,,,,,,,,,
186,Nylon sin adhesivo para TT,NY02,NT690,KUMATRADE,NYLON SIN ADHESIVO ,4.3-4.9,N/A,N/A,4.3-4.9,No Especificado,Ancho requerido,EXACT,EXACT 800ML,No Especificado,,,72 Hrs.," $ 0,710 ", USD ," $ 0,6700 ",USD,NYLON,,,,,,,,,,,,,
187,Poliester blanco,PB01,72828,AVERY,"2 Mil White Print-Treated Polyester/S333
/50#SCK ABC",2,Acrílico,"3,2",6,PRINT TREATED,1.524 x 1524,"EXACT 
MASTER",EXACT 762 ML,No Especificado,,,72 Hrs.," $ 3,550 ", USD ," $ 3,4132 ",USD,POLIESTER BCO,,,,,,4%,,,NO ESPECIFICADO,,,,
188,Poliester blanco,PB05,78385,AVERY,2 MIL WHITE POLYESTER TC / S8001 / 50#SCK,2,Acrílico,"3,2",6,TOP COATED,1.371 x 508,"EXACT 
MASTER",EXACT 508 ML,No Especificado,,,72 Hrs.," $ 2,615 ", USD ," $ 2,5141 ",USD,POLIESTER BCO,,,,,,4%,,,NO ESPECIFICADO,,,,
189,Película térmica,PD04,,,"SY36W (RAFLATAC), 140LES (RICOH)",,,,,,,MASTER,,Verificar por clave,,,," $ 1,413 ", USD ,,,PELICULA TERMICA,,,,,,100%,,,GENERICO,,,,
190,Papel sintético mate,PD06,78401,AVERY,3 Mil Mate White Synthetic Paper / S8001 / 50#SCK,3,Acrílico,"3,2","7,2",TOP COATED,1.371 x 762,"EXACT USA 
MASTER",EXACT USA 1524 ML,Indirecto o incidental,,,"9 Semanas 
72 Hrs."," $ 2,163 ", USD ," $ 2,0600 ",USD,PAPEL SINTETICO MATE,,,,,,5%,,,PP1,,,,
191,Película térmica 3.2MIl,PD09,SY36W,RAFLATAC,3.2Mil Syn-Thermal / RP48AT / 2.4Mil High Density,"3,2",Acrílico,"2,4","6,1",N/A,2 x 762,MASTER,,Indirecto o incidental,,,48 Hrs.," $ 1,413 ", USD ," $ 1,3330 ",USD,PELICULA TERMICA,,,,,,6%,,,PP1,,,,
192,Película térmica IFCO,PD10,140LESG12,RICOH,Direct Thermal Synthetic Label Stock / G12 / 42#SCK,"4,1",Acrílico,"2,5",7,N/A,1.524 x 1524,MASTER,,Indirecto o incidental,,,4 Semanas," $ 2,257 ", USD ," $ 2,090 ",USD,PELICULA TERMICA,,,,,,7%,,  ($1.0692 + .01 MSI) = $1.67 USD/M2 (AGO2022) + 25% GASTOS IMPO --> $2.09 USD/M2 PUESTO EN PLANTA ,PP1,,,,
193,Película térmica,PD11,79983M,AVERY,3M BOPP Direct-Therm / AT20 / 40 # BG,"2,9",Acrílico,2,"5,5",N/A,1.524 x 762,MASTER,,Indirecto o incidental,,,72 Horas," $ 0,868 ", USD ," $ 0,8192 ",USD,PELICULA TERMICA,,,,,,,,,PP1,,,,
194,Película térmica,PD12,NWS5101,AVERY,75micron Direct-Therm Synthetic Paper TC50 / C2015 / BG40# imp,"2,9",Acrílico,2,"5,5",N/A,1.53 x 3000,MASTER,,Indirecto o incidental,,,3 días," $ 0,816 ", USD ," $ 0,7700 ",USD,PELICULA TERMICA,,,,,,,,,,,,,
195,Polietileno Blanco (SUST BA1201),PE01,77005,AVERY,PE 85  White TC/ S692N / 40# BG,"3,2",Acrílico,2,"5,8",TOP COATED,1.524 x 1524,"EXACT 
MASTER",EXACT 1500 ML,Indirecto o incidental,APR para polietileno ,,24 Hrs.," $ 1,096 ", USD ," $ 1,0543 ",USD,POLIETILENO BCO,,,,,,4%,,,PE1,,,,
196,Polietileno blanco,PE05,2107F,FEDRIGONI,85 PE GLOSS WHITE TC / AP901 / WG62,"3,4",Acrílico,"2,2","6,4",CORONA,1.5 x 1500,MASTER,,Directo,,,48 Hrs.," $ 0,849 ", USD ," $ 0,8010 ",USD,POLIETILENO BCO,,,,,,6%,,,PE1,,,,
197,Película delgada para fruta,PF01,,,"AN073 (AVERY), 2176F (FEDRIGONI)",,,,,,,MASTER,,Verificar por clave,,,," $ 0,972 ",USD,,,PELICULA PARA FRUTAS,,,,,,100%,,,GENERICO,,,,
198,Película delgada para fruta,PF02,AN073,AVERY,PP40 Cavit white / S692N / BG40W,"1,57",Acrílico,"2,12","4,41",CORONA,2 x 1500,MASTER,STOCK DEDICADO,Indirecto o incidental,,,48 Hrs.," $ 0,972 ", USD ," $ 0,9169 ",USD,PELICULA PARA FRUTAS,,,,,,6%,,,PP1,,,,
199,Película delgada para fruta,PF03,2176F,FEDRIGONI,40 PP Cavited Gloss White TC / AP901 / WG62,"1,6",Acrílico,"2,2","4,4",TOP COATED,1.5 x 1500,MASTER,,Indirecto o incidental,,,8 Semanas," $ 0,689 ", USD ," $ 0,6500 ",USD,PELICULA PARA FRUTAS,,,,,,6%,,,PP1,,,,
200,Película delgada para aguacate,PF07,9998F,FEDRIGONI,30 PP GLOSS WHITE TC8 / AP901 / WG62,"1,2",Acrílico,"2,1","4,1",TOP COATED,1.5 x 1500,MASTER,,Directo,,,48 Hrs.," $ 0,949 ", USD ," $ 0,8950 ",USD,PELICULA PARA FRUTAS,,,,,,6%,,,PP1,,,,
201,Pharma genérico,PH01,,,"13576P (FEDRIGONI), FMG258 (GREEN B), PH2048B (RAFLATAC)",,,,,,,MASTER,,Verificar por clave,,,," $ 0,572 ", USD ,,,PHARMA,,,,,,100%,, PRECIO PARA COTIZAR AUTORIZADO POR ING. ERNESTO S REV 111 18-07-2023 ,GENERICO,,,,
202,Pharma genérico,PH04,,,"13576P (FEDRIGONI), FMG258 (GREEN B), PH2048B (RAFLATAC)",,,,,,,MASTER,,Verificar por clave,,,," $ 0,572 ", USD ,,,PHARMA,,,,,,100%,, PRECIO PARA COTIZAR AUTORIZADO POR ING. ERNESTO S REV 111 18-07-2023 ,GENERICO,,,,
203,Pharma Raflatac,PH05,PL120E,RAFLATAC,Pharmagloss / RP31 / 2.1 mil White Glassine,"2,3",Acrílico,"2,1","4,9",N/A,1 x 1000,MASTER,,Indirecto o incidental,,,4 Semanas," $ 0,856 ", USD ," $ 0,8230 ",USD,PHARMA,,,,,,4%,,,PA1,,,,
204,Pharma respaldo ultraliner,PH09,53282,AVERY,Pharmaceutical Lighweight Litho / S717P / Ultraliner,"2,8",Acrílico,"2,4",6,N/A,1.511 x 508,MASTER,,Indirecto o incidental,,,9 Semanas," $ 1,761 ", USD ," $ 1,6609 ",USD,PHARMA ULTRALINER,,,,,,6%,,,PA3,,,,
205,Pharma Green BP,PH10,FMG258,GREEN BAY,Papel farmaceutico 64g / Adhesivo acrílico / Glassine blanco 60g,2,Acrílico,2,"4,7",N/A,1.53 x 1524,MASTER,,Indirecto o incidental,,,"48 Hrs,"," $ 0,572 ", USD ," $ 0,5400 ",USD,PHARMA,,,,,,6%,,,PA1,,,,
206,Pharma Raflatac,PH11,PL707T,RAFLATAC,PHARMALITE / RP31 / 40# WHITE KRAFT,"2,1",Acrílico,"2,4","5,1",N/A,1 x 762,MASTER,,Indirecto o incidental,,,24 Hrs.," $ 0,774 ", USD ," $ 0,7440 ",USD,PHARMA,,,,,,4%,,,PA1,,,,
207,Pharma Avery ,PH12,3617,AVERY,PHARMA 60G FSC / S692NP / 40#BG,"2,03",Acrílico,2,"4,6",N/A,1.524 x 762,"EXACT 
MASTER",EXACT 1500 ML,Indirecto o incidental,,,72 Hrs.," $ 0,676 ", USD ," $ 0,6500 ",USD,PHARMA,,,,,,4%,,,PA1,,,,
208,Pharma FEDRIGONI (Importado),PH16,13576P,FEDRIGONI,Pharma / AP1009 / WG55,"2,17",Acrilico,"1,93","4,9",N/A,1.5 x 1500,MASTER,,"Directo ISEGA
Indirecto FDA",,,48 Hrs.," $ 0,572 ", USD ," $ 0,5400 ",USD,PHARMA,,,,,,,,,,,,,
209,Pharma Raflatac,PH17,PH2048B,RAFLATAC,Pharmalite / RPCH-AM / White Kraft 65,"2,1",Acrilico,"2,4","5,2",N/A,2 x 3000,MASTER,,No Especificado,,,5 Semanas," $ 0,625 ", USD ," $ 0,5900 ",USD,PHARMA,,,,,,,,,,,,,
210,Platinum,PL01,72967,AVERY,2 Mil Platinum Print-Treated Polyester / S333 / 50#SCK ABC,2,Acrílico,"3,2",6,PRINT TREATED,1.371 x 2178,MASTER,,No Especificado,,,11 Semanas," $ 3,721 ", USD ," $ 3,4450 ",USD,PLATINUM,,,,,,7%,,,NO ESPECIFICADO,,,,
211,Poliester plata brillante (aprob. UL),PL05,72824,AVERY,2 Mil Bright Chrome Polyester TC / S333 / 50#SCKABC,2,Acrílico,"3,2",6,TOP COATED,1.524 x 762,"EXACT USA 
MASTER",EXACT USA 762 ML,No Especificado,,,9 Semanas," $ 4,046 ", USD ," $ 3,8531 ",USD,POLIESTER PLATA,,,,,,5%,,,NO ESPECIFICADO,,,,
212,"Poliester plata mate
Alternativa de 72967 (PL01)",PL06,78387,AVERY,2Mil Matte Chrome Polyester TC / S8001 / 50#SCK,2,Acrílico,"3,2",6,TOP COATED,1.371 X 508,"EXACT 
MASTER",EXACT 508 ML,No Especificado,,,72 Hrs.," $ 2,804 ", USD ," $ 2,6963 ",USD,POLIESTER PLATA MATE,,,,,,4%,,,NO ESPECIFICADO,,,,
213,"Poliester plata mate
Alternativa de 72967 (PL01)",PL07,72826,AVERY,2Mil Matte Chrome Polyester TC / S333 / 50#SCK ABC,2,Acrílico,"3,2",6,TOP COATED,1.524 x 762,"EXACT 
MASTER",EXACT 762 ML,No Especificado,,,72 Hrs.," $ 3,294 ", USD ," $ 3,1675 ",USD,POLIESTER PLATA MATE,,,,,,4%,,,NO ESPECIFICADO,,,,
214,Polylith 6Mil,PO02,75822,AVERY,6Mil Polylith GC-2,6,N/A,N/A,6,N/A,1.327 x 762,MASTER,,Directo,,,24 Hrs.," $ 1,674 ", USD ," $ 1,5500 ",USD,POLYLITH,,,,,,7%,,,PP0,,,,
215,Polylith 4Mil,PO03,78250,AVERY,4Mil Polylith GC-3,4,N/A,N/A,4,N/A,1.327 x 762,MASTER,,Directo,,,9 Semanas," $ 0,916 ", USD ," $ 0,8480 ",USD,POLYLITH,,,,,,7%,,,PP0,,,,
216,Polylith 4 Mil,PO04,FF82K,RAFLATAC,3.8 MIL C2S MATTE WHITE PE,"3,8",N/A,N/A,"3,8",TOP COATED,1.537 x 762,MASTER,,Directo,,,4 Semanas," $ 0,823 ", USD ," $ 0,7620 ",USD,POLYLITH,,,,,,7%,,,PP0,,,,
217,Polylith 7Mil,PO05,78232,AVERY,7 Mil Polylith GC-3,7,N/A,N/A,7,N/A,1.327 x 762,"EXACT 
MASTER",EXACT USA 3048 ML,Directo,,,9 Semanas," $ 2,312 ", USD ," $ 2,1812 ",USD,POLYLITH,,,,,,6%,,,PP0,,,,
218,Polylith 6Mil,PO06,FF08H,RAFLATAC,6.0 Mil Synthetic tag,6,N/A,N/A,6,TOP COATED,1.016 x 762,MASTER,,Directo,,,4 Semanas," $ 1,416 ", USD ," $ 1,3360 ",USD,POLYLITH,,,,,,6%,,,PP0,,,,
219,Polyestireno Medtronic,PS01,FLX029563,FLEXCON,OptiFLEX S 200 R CLEAR TC-634 V-88 44PP-8,2,Hule,3,"5,7",TOP COATED,1.524 x 762,MASTER,,No Especificado,,,7 Semanas," $ 5,883 ", USD ," $ 5,4475 ",USD,POLYESTIRENO / MEDTRONIC,,,,,,7%,,,,,,,
