Lista de Suajes,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,21-06-24 Rev: 81,,
,N°,Dientes,Suaje Nº,Ubicación,Ancho,x,Largo,Cinta,G/L,G/S,P,D,Figura,ML/millar,Area/millar,Material,Comentarios,Proveedor,Fecha/alta
,552,44,830-567,F-119,"40,0",*,"67,0",183,3,"3,3",4,2,Rectángulo,"17,575","3,22",,,C.S.,21/6/2003
,,65,M-910-132,,"40,0",*,"100,0",226,"3,0","3,2",5,2,Rectángulo,"20,638","4,66",CS01,Unipharm de México,Rotometrics,19/9/2014
,497,66,830-507,F-65,"40,0",*,"102,0",97,3,"2,7",2,2,Ovalo,"52,350","5,08",,,,25/5/2002
,,68,M-910-235,,"40,0",*,"104,0",226,"3,0","3,2",5,2,Rectángulo,"21,435","4,84",CS37,Importadora y Manufacturera Bluart,Rotometrics,4/9/2017
,1058,70,910-326,I-241,"40,0",*,"108,0",226,3,"3,2",5,2,Figura para cuello,"22,235","5,03",,Mezcales de Gusano (Mezcal dos gusanos),AW,28/11/2006
,1155,76,M-910-012,,"40,0",*,"114,0",183,3,"6,7",4,2,3 figuras en el mismo suaje,"30,163","5,52",MT01,Destiladora de los Altos,Rotometrics,18/12/2007
,1015,74,910-283,I-203,"40,0",*,"115,0",226,3,"3,2",5,2,Rectángulo,"23,635","5,34",,Laboratorios Best,AW,20/10/2005
,455,75,830-465,F-24,"40,0",*,"116,0",140,3,"3,0",3,2,Figura,"39,667","5,55",,,,25/9/2001
,162,78,830-154,B-19,"40,0",*,"120,0",140,3,"4,0",3,2,Rectángulo,"41,333","5,79",,,,
,738,76,910-002,A-29,"40,0",*,"120,0",204,0,"0,0",7,2,Suaje Canicas,"17,143","3,50",,Suaje Canicas,,
,,83,M-910-277,,"40,0",*,"129,0",226,"3,0","3,0",5,2,Rectángulo,"26,400","5,97",CS28,Laboratorios Pisa,Rotometrics,21/2/2019
,,96,MD-3030-017,,"40,0",*,"149,0",330,"3,0","3,4",7,2,Rectángulo,"21,771","7,18",BM06,Special Nutrition Group,Rotometrics,19/5/2022
,,99,910-566,,"40,0",*,"155,0",226,3,"3,0",5,2,Rectángulo,"31,600","7,14",MT01,Bodylogic,AW,19/9/2014
,,101,M-3300-267,,"40,0",*,"157,0",312,3,"3,3",7,2,Rectángulo,"22,905","7,15",CS28,Productos Tajin,Rotometrics,13/7/2020
,1128,64,910-396,,"40,0",*,"200,0",226,3,"3,2",5,1,Rectángulo,"40,635","9,18",,Fernan Heriberto Gonzalez,AW,3/9/2007
,,64,M-910-139,,"40,0",*,"200,0",226,"3,0","3,2",5,1,Figura,"40,635","9,18",CS01,Tequila Centinela,Rotometrics,10/2/2015
,,71,M-3300-463,,"40,0",*,"220,0",312,3,"5,4",7,1,Rectángulo,"32,204","10,05",BB15,Industrializadora Alceda,Rotometrics,11/7/2023
,672,73,830-696,F-235,"40,0",*,"229,0",183,3,"3,2",4,1,Rectángulo,"58,044","10,62",,Ultrak Products,AW,2/5/2006
,505,82,830-516,F-73,"40,0",*,"257,0",183,3,"3,0",4,1,Rectángulo,"65,000","11,90",,,,22/5/2002
,,111,910-521,,"40,0",*,"350,0",226,3,"3,2",5,1,Rectángulo,"70,635","15,96",,Mexicana de Lubricantes,AW,2/7/2011
,482,44,830-492,F-50,"41,0",*,"20,0",99,3,"3,2",2,6,Rectángulo,"11,600","1,15",,,,25/3/2002
,38,55,830-031,A-62,"41,0",*,"41,0",141,2,"2,0",3,4,Circunferencia,"14,333","2,02",,,,
,829,56,910-095,I-33,"41,0",*,"41,0",231,3,"3,0",5,4,Circulo,"8,800","2,03",,Reposición con 5 repeticiones para reponer el dañado,,25/9/2007
,,92,M-3300-254,,"41,0",*,"94,0",319,3,"3,2",7,3,Figura,"13,882","4,43",CS26,Casa Cuervo,Rotometrics,13/7/2020
,387,63,830-397,E-87,"41,0",*,"97,0",143,3,"3,1",3,2,Rectángulo,"33,367","4,77",,Nordin,,30/10/2000
,,63,M-910-382,,"41,0",*,"97,0",231,"3,0","3,2",5,2,Rectángulo,"20,035","4,63",BT07,EEO,Rotometrics,21/4/2022
,270,64,830-276,D-72,"41,0",*,"101,0",98,2,"2,0",2,2,Marbete,"51,500","5,05",,Especial Pantalón,,
,,83,M-3300-404,,"42,0",*,"30,0",326,3,"2,9",7,8,Rectángulo,"4,706","1,53",CS28,Productor Farmacéuticos Collins,Rotometrics,3/10/2022
,,88,M-3300-145,,"42,0",*,"32,0",326,3,"3,0",7,8,Rectángulo,"5,000","1,63",PH07,Productos Farmaceuticos Collins,Rotometrics,5/7/2018
,376,51,830-385,E-75,"42,0",*,"49,0",0,0,,1,1,Rectángulo,"49,000","0,00",,"Rep. Gasca, (Junto C/389) 17/8/00",,30/10/2000
,,62,910-512,,"42,0",*,"62,4",236,3,"3,2",5,3,Rectángulo,"13,123","3,10",,Laboratorios Pisa,AW,21/2/2011
,,83,M-3300-079,,"42,0",*,"63,0",281,3,"3,4",6,4,Rectángulo,"11,064","3,11",CS02,Laboratorios Pisa,Rotometrics,2/2/2016
,224,50,830-228,D-25,"42,0",*,"76,0",144,2,"2,0",3,2,Figura,"26,000","3,74",,"PRESTADO "" AMENIDADES DEL CENTRO """,,
,,77,MD-3030-002,,"42,0",*,"78,0",330,"3,0","3,5",6,3,Rectángulo,"13,582","4,48",BT07,Lalo Spirits,Rotometrics,19/5/2022
,288,45,830-294,D-90,"42,0",*,"140,0",146,3,"3,0",3,1,Rectángulo,"47,667","6,96",,,,
,1029,67,910-297,I-217,"42,0",*,"210,0",236,3,"3,2",5,1,Rectángulo,"42,635","10,06",,Fabrica de Hielo Polo,AW,2/5/2006
,865,72,910-131,I-68,"42,0",*,"225,0",146,3,"3,0",3,1,Rectángulo,"76,000","11,10",,Boop BA0872,,7/3/2003
,1083,72,910-351,I-260,"42,0",*,"225,0",236,3,"3,2",5,1,Rectángulo,"45,635","10,77",,Industrias Wet Line (Propiedad de EEO),AW,26/3/2007
,,76,M-3300-212,,"42,0",*,"236,0",326,3,"5,3",7,1,Rectángulo,"34,471","11,24",BT07,Tecnoglobal,Rotometrics,7/10/2019
,,81,M-3300-330,,"42,0",*,"254,0",146,3,"3,2",3,1,Figura,"85,725","12,52",BB15,Laboratorios Pisa,Rotometrics,21/4/2022
,,86,M-3300-331,,"42,0",*,"269,0",146,3,"4,1",3,1,Figura,"91,017","13,29",BB15,Laboratorios Pisa,Rotometrics,21/4/2022
,,72,M-910-154,,"43,0",*,"25,4",241,"3,0","3,2",5,"3,175",Rectángulo,"5,715","1,38",BT09,Laboratorios Pisa,Rotometrics,10/2/2015
,,58,830-786,,"43,0",*,"43,0",149,3,"3,2",3,4,Cuadrado,"15,392","2,29",,Emerson,AW,30/6/2010
,,72,M-910-159,,"43,0",*,"43,0",241,"3,0","3,0",5,5,Cuadrado,"9,200","2,22",BT01,Etiquetas Electronicas,Rotometrics,10/2/2015
,,72,M-910-331,,"43,0",*,"43,0",241,"3,0","3,0",5,5,Cuadrado,"9,200","2,22",TT15,Mastronardi Produce,Rotometrics,13/7/2020
,,86,M-3300-096,,"43,0",*,"51,0",333,3,"3,6",7,5,Figura,"7,801","2,60",BB16,Mission Hills,Rotometrics,12/1/2017
,,76,M-910-310,,"43,0",*,"57,2",241,"3,0","3,2",5,4,Rectángulo,"12,065","2,91",BB25,Mission Hills,Rotometrics,7/10/2019
,89,43,830-077,A-114,"43,0",*,"66,0",103,3,"4,3",2,2,Medallón,"35,150","3,62",,Medallón,,
,187,46,830-180,C-25,"43,0",*,"70,0",149,3,"3,0",3,2,Rectángulo,"24,333","3,63",,,,
,,92,MD-3030-084,,"43,0",*,"70,0",330,"3,0","3,0",6,4,Rectángulo,"12,171","4,02",PB05,AP Automatización y Cotrol Eléctrico,Rotometrics,26/1/2024
,,104,M-910-039,,"43,0",*,"79,4",241,3,"3,2",5,4,Figura,"16,510","3,98",CS01,Plasticos Tres Erres,Rotometrics,16/8/2012
,643,58,830-666,F-206,"43,0",*,"92,0",149,3,"0,0",3,2,Marbete,"30,667","4,57",,Marbete especial,AW,5/4/2005
,,65,M-910-188,,"43,0",*,"100,0",241,"3,0","3,2",5,2,Rectángulo,"20,638","4,97",PH04,Laboratorios Pïsa,Rotometrics,19/7/2016
,,71,910-528,,"43,0",*,"110,0",241,3,"3,0",5,2,Rectángulo,"22,600","5,45",,Genomma Lab Internacional,AW,7/10/2011
,,76,M-3300-238,,"43,0",*,"117,0",333,3,"4,2",7,2,Figura,"17,307","5,76",BB06,Calavo de México,Rotometrics,13/7/2020
,,78,M-3300-186,,"43,0",*,"120,0",333,3,"3,8",4,2,Figura especial,"30,956","10,31",BB15,Laboratorios pisa (Cambio de 7 a 4 al paso),Rotometrics,21/2/2019
,289,83,830-295,D-91,"43,0",*,"129,0",149,3,"3,0",3,2,Rectángulo,"44,000","6,56",,C.S.,,2/5/2003
,1135,83,910-403,,"43,0",*,"129,0",241,3,"3,2",5,2,Rectángulo,"26,435","6,37",,Productos Farmaceuticos Collins,AW,7/11/2007
,,96,M-3300-245,,"43,0",*,"148,2",333,3,"4,2",7,2,2 figuras,"21,771","7,25",BB06,Calavo de México,Rotometrics,13/7/2020
,,96,M-3300-239,,"43,0",*,"150,0",333,3,"3,0",7,2,2 figuras,"21,857","7,28",BB06,Calavo de México,Rotometrics,13/7/2020
,924,52,910-190,I-119,"43,0",*,"161,0",241,3,"3,0",5,1,Rectángulo,"32,800","7,90",,,,29/6/2004
,,65,M-910-232,,"44,0",*,"31,2",246,"3,0","3,2",5,6,Rectángulo,"6,879","1,69",CS01,Driscolls Operaciones,Rotometrics,4/9/2017
,420,48,830-430,E-124,"44,0",*,"48,0",152,3,"3,1",3,3,Figura,"17,033","2,59",,,,15/2/2001
,,107,MD-3030-030,,"44,0",*,"65,0",330,"3,0","2,9",6,5,Figura,"11,324","3,74",BB33,Tokai de Mexico,Rotometrics,3/10/2022
,,107,MD-3030-048,,"44,0",*,"65,0",330,"3,0","2,9",6,5,Figura,"11,324","3,74",DF1392-1,Tokai de Mexico,Rotometrics,11/7/2023
,1042,53,910-310,I-230,"44,0",*,"81,0",246,3,"3,2",5,2,Rectángulo,"16,835","4,14",,Laboratorios Pisa,AW,2/5/2006
,,81,830-843,,"44,0",*,"83,0",160,"6,35","3,2",3,3,Figura,"28,725","4,60",Green Bay 020CL100340SC,Medtronic Mexico,AW,14/12/2017
,,83,910-508,,"44,0",*,"85,0",246,3,"3,2",5,3,Rectángulo,"17,635","4,34",,Agrosuperior,AW,4/1/2011
,,83,M-3300-017,,"44,0",*,"85,0",340,3,"3,2",7,3,Rectángulo,"12,596","4,28",CS02,Mainland Farms,Rotometrics,19/9/2014
,,96,M-910-093,,"44,0",*,"100,0",246,"3,0","3,0",5,3,Figura,"20,600","5,07",CS02,Embalajes Agricolas Sambramex,Rotometrics,16/12/2013
,156,75,830-148,B-13,"44,0",*,"119,0",106,4,"0,0",2,2,Marbete *,"59,500","6,31",,,,
,,75,830-814,,"44,0",*,"119,0",154,4,"0,0",3,2,Marbete especial,"39,667","6,11",CA15,Barram Manufacturas,AW,5/3/2013
,656,80,830-679,F-219,"44,0",*,"124,0",152,3,"3,2",3,2,Figura,"42,392","6,44",,Mezcal de Gusano (Mezcal Dos Gusanos),AW,1/8/2005
,142,46,830-133,A-170,"44,0",*,"143,0",152,3,"3,0",3,1,Rectángulo,"48,667","7,40",,,,
,544,80,830-559,F-113,"44,0",*,"251,0",152,3,"3,0",3,1,Rectángulo,"84,667","12,87",,C.S.,AW,13/6/2003
,,81,M-3300-412,,"44,5",*,"83,0",211,"6,35","3,2",4,3,Figura,"21,544","4,55",PS01,Medtronic Vascular Galway,Rotometrics,3/10/2022
,983,66,910-251,I-177,"44,5",*,"101,6",249,3,"3,2",5,2,Rectángulo,"20,955","5,22",,Laboratorios Jaloma,AW,16/6/2005
,,51,830-822,,"45,0",*,"20,0",107,3,"3,1",2,7,Rectángulo,"11,565","1,24",BB01,Magna Assembly,AW,8/11/2013
,408,48,830-418,E-110,"45,0",*,"23,0",155,3,"3,0",3,6,Figura,"8,667","1,34",,Prestado Amenidades,,
,,60,H-910-005,,"45,0",*,"24,0",250,0,"0,0",3,8,Especial (Hueco),"8,000","2,00",DN01,Soluciones Medicas Exportacion,AW,3/4/2012
,,63,3300-045,,"45,0",*,"30,2",299,3,"3,2",6,6,Rectángulo,"5,563","1,66",,Mercancias Salubres,AW,7/10/2011
,,57,3300-025,,"45,0",*,"33,0",299,3,"3,2",6,5,Rectángulo,"6,033","1,80",,Genomma Lab,AW,29/11/2010
,,66,910-541,,"45,0",*,"40,0",251,3,"1,8",5,5,Rectángulo,"8,364","2,10",CS01,Fresenius Kabi,AW,23/10/2012
,,72,M-910-417,,"45,0",*,"42,0",251,"3,0","3,7",5,5,Rectángulo,"9,144","2,30",CS40,Laboratorios Pisa,Rotometrics,11/7/2023
,882,61,910-148,I-84,"45,0",*,"45,0",251,3,"3,0",5,4,Circulo,"9,600","2,41",,,C.S.,25/7/2003
,502,50,830-513,F-70,"45,0",*,"50,0",107,3,"3,0",2,3,Rectángulo,"26,500","2,84",,,,3/6/2002
,1097,67,910-365,I-271,"45,0",*,"50,0",251,3,"3,2",5,4,Rectángulo,"10,635","2,67",,Propiedad de EEO,AW,26/3/2006
,986,58,910-254,I-180,"45,0",*,"59,0",251,3,"3,2",5,3,Figura,"12,437","3,12",,Ultrack Products,AW,1/8/2005
,,107,MD-3030-094,,"45,0",*,"65,0",330,"3,0","2,9",6,5,Figura,"11,324","3,74",GC08,Tokai de Mexico,Rotometrics,26/1/2024
,,69,M-3300-127,,"45,0",*,"69,0",347,3,"4,0",7,3,Ovalo,"10,432","3,62",CS27,Planet Berries,Rotometrics,14/12/2017
,326,46,830-332,E-18,"45,0",*,"70,0",107,3,"3,0",2,2,Figura,"36,500","3,91",,,,
,365,49,830-373,E-61,"45,0",*,"74,0",155,3,"3,0",3,2,Rectángulo,"25,667","3,98",,,,
,,98,910-509,,"45,0",*,"75,0",251,3,"3,0",5,4,Rectángulo,"15,600","3,92",,Fresenius Kabi,AW,4/1/2011
,,99,M-3300-272,,"45,0",*,"75,0",347,3,"3,6",7,4,Rectángulo,"11,226","3,90",CS27,Barcel,Rotometrics,13/7/2020
,,99,M-3300-273,,"45,0",*,"75,0",347,3,"3,6",7,4,Rectángulo,"11,226","3,90",BT16,Barcel,Rotometrics,13/7/2020
,,99,M-3300-276,,"45,0",*,"75,0",347,3,"3,6",7,4,Rectángulo,"11,226","3,90",BT25,Barcel,Rotometrics,5/4/2021
,297,52,830-303,D-99,"45,0",*,"80,0",155,3,"2,6",3,2,Figura,"27,533","4,27",,,,30/10/2000
,145,55,830-136,B-1,"45,0",*,"83,0",107,3,"4,0",2,2,Rectángulo,"43,500","4,65",,,,
,140,54,830-131,A-168,"45,0",*,"85,0",143,0,"0,0",3,2,Nav. Punteada,"28,333","4,05",,MARBETE MONTE DE PIEDAD COMPLETA,,
,,96,M-3300-160,,"45,0",*,"99,0",347,3,"3,0",7,3,Rectángulo,"14,571","5,06",BB15,Oculus Technologies,Rotometrics,5/7/2018
,,65,M-910-174,,"45,0",*,"100,0",251,"3,0","3,2",5,2,Rectángulo,"20,638","5,18",CS02,Laboratorios Pisa,Rotometrics,3/9/2015
,,67,M-3300-517,,"45,0",*,"102,0",347,3,"4,4",7,2,Rectángulo,"15,195","5,27",BT07,Tecnoglobal PH7,Rotometrics,26/1/2024
,,102,MD-3030-051,,"45,0",*,"105,0",330,"3,0","3,0",6,3,Rectángulo,"17,992","5,94",BM06,Comercializadora Transfer Naga,Rotometrics,11/7/2023
,,104,M-910-134,,"45,0",*,"107,0",251,"3,0","3,1",5,3,Rectángulo,"22,013","5,53",CS01,Oculus Technologies,Rotometrics,19/9/2014
,,70,M-3300-247,,"45,0",*,"108,0",347,3,"3,1",7,2,Recangulo,"15,875","5,51",BB15,Oculus Technologies,Rotometrics,13/7/2020
,,105,MD-3030-028,,"45,0",*,"108,0",330,"3,0","3,1",6,3,Rectángulo,"18,521","6,11",BB15,Multiservicios Comerciales Fapro,Rotometrics,3/10/2022
,,72,M-3300-283,,"45,0",*,"110,0",347,3,"4,3",7,2,Rectángulo,"16,329","5,67",CS28,Fabrica de Mermeladas,Rotometrics,5/4/2021
,627,76,830-649,F-191,"45,0",*,"118,0",155,3,"3,2",3,2,Rectángulo,"40,392","6,26",,,,17/12/2004
,1064,78,910-332,I-365,"45,0",*,"121,0",203,3,"3,2",4,2,Rectángulo,"31,044","6,30",,Victory Enterprises,AW,28/11/2006
,1118,76,910-386,,"45,0",*,"121,0",239,0,"0,0",5,2,Marbete,"24,200","5,78",,Valvulas Urrea,AW,4/7/2007
,650,81,830-673,F-213,"45,0",*,"126,0",155,3,"3,2",3,2,Figura,"43,058","6,67",,Figura irregular (Esfera División Publicidad),AW,31/5/2005
,416,83,830-426,E-120,"45,0",*,"128,0",107,3,"3,0",2,2,Rectángulo,"65,500","7,01",,,,15/2/2001
,1093,83,910-361,I-268,"45,0",*,"129,0",203,3,"3,2",4,2,Rectángulo,"33,044","6,71",,Propiedad de EEO,AW,26/3/2007
,,86,M-3300-285,,"45,0",*,"134,0",347,3,"2,5",7,2,Rectángulo,"19,504","6,77",BT07,Tecnoglobal,Rotometrics,5/4/2021
,,94,M-3300-143,,"45,0",*,"146,0",299,3,"3,2",6,2,Rectángulo especial (colgador),"24,871","7,44",BB15,Laboratorios pisa,Rotometrics,5/7/2018
,,94,M-3300-144,,"45,0",*,"146,0",299,3,"3,2",6,2,Rectángulo especial (colgador),"24,871","7,44",Avery 77726,Laboratorios pisa,Rotometrics,5/7/2018
,,97,MD-3030-036,,"45,0",*,"150,0",330,"3,0","4,0",6,2,Rectángulo,"25,665","8,47",BM06,Omicronlab,Rotometrics,3/10/2022
,,98,M-830-132,,"45,0",*,"151,0",155,3,"4,6",3,2,Rectángulo,"51,858","8,04",TT28,Jabil Circuit de México,Rotometrics,5/4/2021
,,98,M-830-163,,"45,0",*,"151,0",154,3,"4,6",3,2,Rectángulo,"51,858","7,99",TT06,Flextronics Manufacturing México,Rotometrics,26/1/2024
,,109,M-3300-288,,"45,0",*,"170,0",347,3,"3,0",7,2,Rectángulo,"24,720","8,58",BT07,Tecnoglobal,Rotometrics,5/4/2021
,,111,M-3300-176,,"45,0",*,"171,0",347,3,"5,2",7,2,Rectángulo,"25,173","8,74",CS28,Fabrica de Mermeladas,Rotometrics,21/2/2019
,922,59,910-188,I-117,"45,0",*,"184,0",251,3,"3,0",5,1,Rectángulo,"37,400","9,39",,,,29/6/2004
,90,61,830-078,A-115,"45,0",*,"191,0",155,3,"3,0",3,1,Rectángulo,"64,667","10,02",,,,
,538,65,830-552,F-106,"45,0",*,"203,0",155,3,"3,0",3,1,Rectángulo,"68,667","10,64",,Agua princess,,15/1/2003
,991,67,910-259,I-185,"45,0",*,"210,0",251,3,"3,2",5,1,Rectángulo,"42,635","10,70",,Fabrica de Hielo Polo (Agua Hialina),AW,1/8/2005
,,69,910-548,,"45,0",*,"216,0",251,3,"3,2",5,1,Rectángulo,"43,835","11,00",BB09,Servicios Integrales Speed Line,AW,17/6/2013
,,78,M-3300-207,,"45,0",*,"245,0",347,3,"3,0",7,1,Rectángulo,"35,429","12,29",CS27,Jugos del Valle,Rotometrics,7/10/2019
,1038,83,910-306,I-226,"45,0",*,"260,4",251,3,"3,2",5,1,Rectángulo,"52,705","13,23",,Industrias Wet Line,AW,2/5/2006
,741,64,910-006,A-33,"46,0",*,"25,0",254,4,"0,0",5,8,Marbete,"5,000","1,27",,Marbete sin perforado (perforado 910-036),,
,532,59,830-546,F-100,"46,0",*,"90,0",109,3,"3,0",2,2,Rectángulo,"46,500","5,07",,,,17/10/2002
,,90,M-910-079,,"46,0",*,"93,0",256,3,"2,8",5,3,Figura,"19,150","4,90",CS01,Crisp Greenhouses,Rotometrics,17/6/2013
,,62,3300-067,,"46,0",*,"96,0",354,3,"3,0",7,2,Figura,"14,143","5,01",CS02,Mainland Farms,AW,8/11/2013
,,108,M-3300-274,,"46,0",*,"111,0",305,3,"3,3",6,3,Rectángulo,"19,050","5,81",CS27,Barcel,Rotometrics,13/7/2020
,,108,M-3300-275,,"46,0",*,"111,0",305,3,"3,3",6,3,Rectángulo,"19,050","5,81",BT16,Barcel,Rotometrics,13/7/2020
,,108,M-3300-277,,"46,0",*,"111,0",305,3,"3,3",6,3,Rectángulo,"19,050","5,81",BT25,Barcel,Rotometrics,5/4/2021
,489,83,830-499,F-57,"46,0",*,"129,0",109,3,"3,1",2,2,Ovalo,"66,050","7,20",,,,1/4/2002
,547,85,830-562,F-116,"46,0",*,"132,0",158,3,"3,0",3,2,Rectángulo,"45,000","7,11",,C.S.,AW,13/6/2003
,,96,M-910-033,,"46,0",*,"148,0",256,3,"4,5",5,2,Figura,"30,491","7,81",BT04,Industrias Wet Line,Rotometrics,14/5/2012
,,104,M-910-197,,"46,0",*,"162,0",256,"3,0","3,2",5,2,Rectángulo,"33,035","8,46",BB25,Mission Hills,Rotometrics,19/7/2016
,879,55,910-145,I-81,"46,0",*,"171,0",207,3,"3,0",4,1,Rectángulo,"43,500","9,00",,,AW,15/8/2003
,943,72,910-209,I-138,"46,0",*,"226,0",256,3,"2,6",5,1,Rectángulo,"45,720","11,70",,,C&C,4/8/2004
,884,70,910-150,I-84A,"47,0",*,"0,0",245,0,"0,0",5,1,Navaja,"0,000","0,00",,,C.S.,24/7/2003
,419,50,830-429,E-123,"47,0",*,"37,0",161,3,"3,0",3,4,Figura,"13,333","2,15",,,,15/2/2001
,,76,M-3300-158,,"47,0",*,"57,2",311,3,"3,2",6,4,Figura,"10,054","3,13",CS28,Cultivares Mexicanos,Rotometrics,5/7/2018
,,88,M-3300-022,,"47,0",*,"67,0",311,3,"3,2",6,4,Rectángulo,"11,696","3,64",MT02,Tequila Centinela (Cabrito),Rotometrics,19/9/2014
,,83,M-910-354,,"47,0",*,"85,0",211,"3,0","3,0",4,3,Rectángulo,"22,000","4,64",BT07,Alfa Comercialización de Insumos,Rotometrics,5/4/2021
,,58,M-3300-231,,"47,0",*,"182,0",311,3,"2,2",6,1,Figura,"30,692","9,55",BB25,Mission Hills,Rotometrics,7/10/2019
,644,63,830-667,F-207,"47,0",*,"196,0",161,3,"4,0",3,1,Figura,"66,667","10,73",,Figura especial (Germinieve),AW,30/4/2005
,70,48,830-058,A-94,"48,0",*,"30,0",164,3,"0,0",3,5,Rectángulo,"10,000","1,64",,,,
,748,57,910-013,G-3,"48,0",*,"30,0",215,3,"0,0",4,6,Rectángulo,"7,500","1,61",,,,
,29,50,830-023,A-53,"48,0",*,"40,0",163,"2,5","0,0",3,4,Rectángulo,"13,333","2,17",,,,
,30,50,830-023A,A-54,"48,0",*,"40,0",163,"2,5","0,0",3,4,Rectángulo,"13,333","2,17",,Marbete Berkel UPC,,
,751,75,910-016,G-6,"48,0",*,"40,0",215,3,"0,0",4,6,Rectángulo,"10,000","2,15",,Berkel  (Marbete),,15/2/2001
,788,75,910-055,H-19,"48,0",*,"40,0",218,4,"0,0",4,6,corte de seguridad,"10,000","2,18",,Usar con suaje 910-057,,30/10/2000
,790,75,910-057,H-21,"48,0",*,"40,0",218,4,"0,0",4,6,Rectángulo,"10,000","2,18",,Casa Ley,,30/10/2000
,,68,910-438,,"48,0",*,"40,0",215,3,"3,2",4,5,Rectángulo,"10,794","2,32",,Pilgrim´s Pride,AW,22/8/2008
,,68,M-830-018,,"48,0",*,"40,0",164,3,"3,2",3,5,Rectángulo,"14,393","2,36",TT01,EEO,Rotometrics,10/2/2015
,91,45,830-079,A-116,"48,0",*,"48,0",166,4,"0,0",3,3,Cuadro,"16,000","2,66",,,,
,,64,910-529,,"48,0",*,"48,0",215,3,"2,8",4,4,Círculo,"12,700","2,73",,Mega Empack,AW,7/11/2011
,,96,MD-3030-091,,"48,0",*,"48,0",330,"3,0","3,0",6,6,Círculo,"8,500","2,81",BM06,Comercializadora Transfer Naga,Rotometrics,26/1/2024
,280,51,830-286,D-82,"48,0",*,"51,0",110,0,"0,0",2,3,Rectángulo,"25,500","2,81",,,,
,372,54,830-381,E-69,"48,0",*,"54,0",114,"3,5","3,0",2,3,Rectángulo,"28,500","3,25",,Reposición 29-05-08,,30/10/2000
,,72,M-830-003,,"48,0",*,"54,0",113,3,"3,2",2,4,Rectángulo,"28,575","3,23",TT01,Etiquetas Electrónicas  ,Rotometrics,16/12/2013
,728,49,830-752,,"48,0",*,"75,0",164,3,"3,2",3,2,Figura,"26,058","4,27",,Plasticos la Ardimlla (ojos),AW,3/8/2007
,,80,M-3300-453,,"48,0",*,"81,0",317,3,"3,7",6,3,Figura,"14,111","4,47",CS40,Andrew and Williamson,Rotometrics,11/7/2023
,308,54,830-314,D-110,"48,0",*,"82,0",113,3,"3,0",2,2,Rectángulo,"42,500","4,80",,,,
,414,65,830-424,E-118,"48,0",*,"100,0",114,4,"3,0",2,2,Rectángulo,"51,500","5,87",,,,15/2/2001
,,65,910-510,,"48,0",*,"100,0",215,3,"3,2",4,3,Rectángulo,"25,797","5,55",,EEO,AW,21/2/2011
,,74,M-910-063,,"48,0",*,"114,3",215,3,"3,2",4,2,Ovalo,"29,369","6,31",CS01,Geo Pack,Rotometrics,5/3/2013
,,96,M-3300-334,,"48,0",*,"150,0",317,3,"3,2",6,2,Rectángulo,"25,529","8,09",MT03,Laboratorios Best,Rotometrics,21/4/2022
,,96,M-3300-349,,"48,0",*,"150,0",317,3,"3,2",6,2,Rectángulo,"25,529","8,09",CS11,Laboratorios Best,Rotometrics,21/4/2022
,,96,M-3300-385,,"48,0",*,"150,0",317,3,"3,2",6,2,Rectángulo,"25,529","8,09",CS28,Laboratorios Best,Rotometrics,21/4/2022
,,96,M-910-078,,"48,0",*,"150,0",215,3,"3,2",4,2,Rectángulo,"38,294","8,23",CS01,Laboratorios Best,Rotometrics,17/6/2013
,,97,MD-3030-004,,"48,0",*,"150,0",330,"3,0","4,0",6,2,Rectángulo,"25,665","8,47",MT03,Laboratorios Best,Rotometrics,19/5/2022
,,83,M-3300-469,,"48,0",*,"258,0",317,3,"5,5",6,1,Rectángulo,"43,921","13,92",BB15,Industrializadora Alceda,Rotometrics,11/7/2023
,,89,MD-3030-077,,"48,0",*,"280,0",330,"3,0","3,0",6,1,Rectángulo,"47,167","15,57",BM06,Nutrición Ela,Rotometrics,26/1/2024
,389,54,830-399,E-91,"49,0",*,"19,0",115,"2,5","2,4",2,8,Rectángulo,"10,700","1,23",,,,30/10/2000
,,74,M-910-166,,"49,0",*,"36,0",219,"3,0","3,2",4,6,Figura,"9,790","2,14",CS01,Grande Produce,Rotometrics,15/7/2015
,,65,M-830-045,,"49,0",*,"38,0",167,3,"3,3",3,5,Rectángulo,"13,758","2,30",TT01,Conservas la Costeña,Rotometrics,19/7/2016
,,80,M-3300-009,,"49,0",*,"47,0",323,3,"3,8",6,5,Rectángulo,"8,467","2,73",BB01,Pet de Occidente,Rotometrics,13/3/2014
,,99,MD-3030-058,,"49,0",*,"49,0",330,"3,0","3,4",5,6,Círculo,"10,478","3,46",CS40,Grisi Hnos,Rotometrics,11/7/2023
,,61,910-536,,"49,0",*,"62,0",219,3,"3,1",4,3,Figura,"16,265","3,56",,Tequila Supremo,AW,16/8/2012
,625,61,830-647,F-189,"49,0",*,"65,0",167,3,"0,0",3,3,Rectángulo,"21,667","3,62",,Rectángulo con nuescas y sin gap superior,,17/12/2004
,1061,69,910-329,I-244,"49,0",*,"70,0",219,3,"3,2",4,3,Figura de papaya,"18,294","4,01",,Dist. De Papayas Tapachula (Propiedad de EEO) ,AW,28/11/2006
